day	Anno	celltype	UMAP_1	UMAP_2	marker:Hlx	marker:Postn	up:Foxp1	up:Creb3l1	up:Nr2f2	up:Hoxb2	up:Gata5	up:Nkx2-3	up:Mef2c	down:Cdx2	down:Lef1	down:Hoxd9	down:Pitx1	down:Id3	down:Hoxd1	down:Evx1	down:Nkx1-2	down:Hoxa10	down:Msx1	down:Msx2	down:Tcf7	down:Alx3	down:Hmga2	down:Sp5	down:Hoxa1	down:Id1	down:Cdx1	down:Hoxb6	down:Hoxb8	down:Hoxb9	down:Cdx4	down:Tbx3
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	4.45	-2.69	0	3	2	2	0	3.3	2	0	0	0	0	0	0	4.3	2	0	0	0	3.7	3.5	2	0	2	3.3	0	2	0	3.5	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.81	1.09	0	0	1.8	0	1.8	3.2	1.8	0	0	0	2.4	0	0	4.6	3.4	0	0	0	2.7	2.4	2.4	0	4	0	1.8	2.7	1.8	0	0	0	0	2.4
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.09	-3.1	0	3.8	0	2.5	0	2.5	0	0	0	0	2.5	0	0	4.3	2.5	0	0	0	4.3	3.5	0	0	3.8	0	0	3.1	0	2.5	3.1	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-3.26	-5.34	0	0	0	0	0	0	0	0	0	4.1	2.8	2.8	3.4	5.1	0	2.8	3.8	0	3.4	2.8	0	0	4.3	2.8	0	0	0	0	0	2.8	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.57	-0.97	0	3.4	0	3	0	3.9	3	0	0	0	0	0	0	3.9	0	0	0	0	3.7	2.4	0	0	2.4	0	0	0	2.4	3.9	0	0	0	3
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.3	2.82	0	0	0	2.4	0	3	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	2.4	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	4.93	-1.33	0	0	2.3	2.3	0	2.3	0	0	0	0	2.3	0	3.6	2.3	0	0	2.3	0	4.1	0	0	0	3.3	2.3	0	0	0	3.8	0	0	0	2.3
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.77	0.82	1.3	0	1.3	0	1.9	2.9	0	0	0	0	2.5	0	0	4.3	3	0	1.3	0	2.9	2.7	1.3	0	3.8	0	2.2	3.2	1.9	0	0	0	0	1.3
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.17	5.14	2.5	0	3.5	3.1	0	2.5	0	0	0	0	0	0	0	3.5	0	0	0	0	3.1	2.5	0	0	2.5	0	2.5	0	0	3.1	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.66	-1.8	0	0	0	0	0	3	0	0	0	0	0	0	0	3.4	2.4	0	0	0	3.7	2.4	0	2.4	3.4	0	2.4	0	0	3	2.4	2.4	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.19	3.49	0	0	2.8	2.8	0	2.8	2.2	0	0	0	0	0	0	2.8	0	0	0	0	0	2.2	0	0	0	0	0	0	0	3.2	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-3.72	-3.57	0	0	2.5	0	0	0	0	0	0	3.5	0	2.8	3.7	3.1	0	0	0	1.9	0	0	2.5	0	1.9	0	1.9	2.8	0	3.1	2.5	2.5	2.8	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.81	-6.09	0	0	0	1.6	0	1.6	1.6	0	0	2.5	0	1.6	2.8	3.8	0	0	0	2.5	2.5	1.6	0	0	3	0	0	2.5	0	2.2	0	1.6	0	2.2
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.1	-0.79	0	3.7	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	3	0	0	0	0	0	0	0	3	3	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.03	2.89	0	0	3.3	0	0	3.5	0	0	0	0	2	0	0	4.3	0	0	0	0	3.7	2	0	0	3.5	0	0	3.9	0	0	0	0	0	2.6
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.85	4.86	0	2	0	3.3	0	2	0	0	0	2	0	0	2	3	0	0	0	0	2.6	0	0	0	3	0	2	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.29	-0.9	0	2.4	0	0	0	2.4	0	0	0	0	0	0	3.1	2.4	0	0	0	0	4.6	2.4	2.4	0	3.5	0	0	0	0	3.5	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.66	-3.6	0	3.4	0	2.8	0	3.6	0	0	0	0	0	0	0	2.8	0	0	0	0	4	2.8	0	0	2.8	2.1	0	0	0	0	2.1	0	0	2.1
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.51	3.18	0	0	0	3.3	2	3.5	0	0	0	0	0	0	0	2	0	0	0	0	2.7	3	0	0	2	0	2	0	0	2.7	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.61	-0.08	0	2.2	2.8	3	2.2	2.8	1.6	0	0	0	0	0	0	1.6	0	0	0	0	2.6	1.6	0	0	0	0	1.6	1.6	0	2.8	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.15	2.5	0	0	2.7	0	0	2.1	0	0	2.1	0	2.7	0	0	2.7	0	0	0	0	2.1	0	0	0	2.7	0	2.1	2.1	0	2.1	2.1	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	3.43	-3.23	0	2.3	0	2.3	0	0	0	0	0	2.3	0	2.3	4	3.3	0	0	0	2.3	4.1	0	0	0	2.9	0	0	2.9	0	2.3	0	2.3	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.64	-3.88	2.4	0	0	0	0	0	0	0	0	3.4	0	0	3.4	3.4	3	0	3	0	2.4	0	0	0	4.1	0	2.4	2.4	0	0	2.4	0	2.4	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.59	2.1	0	0	0	0	2	3.8	0	0	0	2	0	0	0	3.8	3.5	0	0	0	3	3.6	2	0	3.2	2	0	2	0	0	0	0	0	2
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.7	-2.36	0	4	2.1	3.9	0	2.1	0	0	0	0	0	0	2.7	3.8	0	0	0	0	2.7	3.1	2.1	0	0	0	0	3.1	0	2.1	2.7	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	3.57	-7.16	0	0	2	2.6	0	2	0	0	0	0	2.6	0	3.8	2.6	0	2	0	0	3	3.5	0	0	2	2	0	0	0	2.6	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.85	2.69	2.3	0	2.3	0	0	3.3	0	0	2.3	0	0	0	2.3	3.3	3	0	0	0	0	3	0	0	3	0	0	2.3	0	3	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.19	3.91	0	0	0	2	2	3.2	0	0	0	0	0	0	0	3	0	0	0	0	3.2	2.6	0	0	3	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.15	3.39	0	0	2.8	0	0	0	2.2	0	2.8	0	0	0	0	3.5	0	0	0	0	2.2	0	2.2	0	0	0	0	2.8	0	2.2	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.89	5.01	0	0	3.1	3.1	2.5	3.1	0	0	0	0	0	0	0	4	0	0	0	0	3.8	0	0	0	3.5	0	0	0	0	2.5	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-1.68	0.02	0	0	0	0	0	3.2	0	0	0	0	1.8	0	0	3.6	0	0	0	0	3.7	1.8	0	0	2.4	0	1.8	1.8	0	1.8	2.4	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.67	5.43	0	0	3.4	2.7	0	3.9	3.1	0	2.1	0	0	0	0	4.2	0	0	0	0	2.1	3.1	0	0	2.7	0	0	2.7	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.72	-3.49	2.5	0	0	0	0	3.5	0	0	0	0	2.5	0	0	3.5	0	0	0	0	0	0	0	0	2.5	0	0	2.5	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-6.02	4.85	0	0	2.9	0	0	2.3	3.3	0	0	0	2.3	0	0	4	0	0	0	0	2.9	2.3	2.3	0	3.6	0	0	3.3	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.11	0.65	0	0	0	2.7	1.7	3	0	0	1.7	1.7	1.7	2.7	3.4	3.2	0	0	0	0	3	1.7	1.7	0	3.4	0	1.7	2.3	0	1.7	2.3	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	3.54	3.62	0	0	2.2	2.2	0	3.7	0	3.2	0	2.8	0	0	2.2	2.2	0	0	0	0	2.8	2.2	0	0	0	0	2.2	0	0	2.8	2.2	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-1.8	6.73	1.2	0	2	1.7	0	2	0	0	1.2	1.2	0	0	1.7	3.3	1.2	0	0	0	2.8	2	0	0	3.2	0	0	1.2	2	2	1.7	1.7	1.7	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-1.92	0.04	0	3.2	0	0	0	1.7	0	0	0	0	1.7	0	0	3.9	1.7	0	0	0	3.2	2.3	0	1.7	1.7	0	0	2.7	0	2.3	2.3	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.09	-3.99	0	3.1	0	3.8	0	2.4	0	0	0	0	0	0	2.4	3.1	0	0	0	0	4.4	0	0	0	3.1	0	0	0	0	3.8	2.4	0	0	2.4
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.54	4.97	0	0	2.1	2.7	0	3.8	0	0	2.1	0	0	0	0	2.1	0	0	0	0	3.4	2.1	0	0	2.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.44	1.46	0	0	0	0	2.8	0	0	0	0	0	0	0	0	4.4	2.8	0	0	0	0	2.1	0	0	3.2	0	2.1	2.1	0	0	0	2.1	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.13	-2.27	2.6	0	0	0	0	2	0	0	0	2.6	0	2.6	2.6	4.7	2.6	0	0	0	4.6	0	0	0	3.7	0	0	3	2	3	0	0	2.6	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.39	4.48	0	0	0	2.1	0	2.8	2.1	0	0	0	0	0	0	4	0	0	0	0	2.1	0	2.1	0	2.1	0	0	2.1	0	3.8	2.8	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	7.1	-2.57	0	3.5	0	2.5	0	3.2	0	0	0	0	0	3.2	3.2	2.5	0	0	0	0	4	2.5	0	2.5	3.2	2.5	2.5	0	0	2.5	2.5	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.56	1.76	0	0	0	1.9	0	1.9	0	0	0	2.5	0	0	2.9	3.6	0	0	1.9	0	2.9	0	1.9	1.9	3.4	0	0	0	1.9	2.5	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	4.38	-3	0	0	0	0	0	3.1	2.1	0	0	2.1	2.1	0	0	3.7	0	0	0	0	4.1	2.1	2.7	2.1	3.4	2.7	0	0	0	3.4	0	0	0	2.1
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.59	3.14	0	0	0	0	0	3.2	3	0	0	0	2.8	0	0	4.1	0	0	0	0	3.4	2.8	2.8	0	4.1	0	0	2.8	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-2.88	-0.51	0	0	0	2.2	0	3.2	2.2	0	0	2.8	2.8	0	2.2	4.2	3.2	0	0	0	2.8	3.7	2.2	0	0	0	2.2	3.5	0	2.2	2.8	0	0	2.8
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.11	6.05	0	0	0	0	2.3	3.6	2.3	0	3.3	0	0	0	0	4.4	2.3	0	0	0	0	0	0	0	3.6	0	0	3.3	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.62	-1.44	2	3	2	3.7	0	3	0	0	0	3.7	0	0	0	3.8	0	0	0	0	3.7	2.6	0	0	2.6	3.3	0	2.6	0	3	3.3	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.44	0.79	1.5	0	1.5	2.9	0	2.9	0	0	0	0	0	0	1.5	1.5	0	0	0	0	2.1	1.5	0	0	3.1	0	0	0	0	0	1.5	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.22	7.17	2	0	1.5	2.4	0	2.9	2	0	2	0	0	0	0	2	1.5	0	0	0	2	1.5	0	1.5	3.3	0	1.5	2.4	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	2.41	-6.75	0	0	0	3.5	0	2	0	0	0	0	2	0	4.5	4	0	0	0	0	0	2	0	0	3	0	0	0	0	2.6	0	2	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.81	-3.45	0	3.5	0	2.2	0	2.8	0	0	0	0	0	0	2.2	0	0	0	0	0	2.8	2.2	0	0	0	0	2.8	0	0	3.5	2.2	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-4.11	2.89	0	0	0	0	0	2.4	3.1	0	2.4	2.4	0	0	0	3.1	3.1	0	0	0	4.2	2.4	0	0	2.4	0	0	2.4	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.39	1.1	2.1	2.1	0	2.8	2.8	3.8	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	3.4	0	0	0	0	2.1	2.1	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.48	-1.35	3	0	0	2.4	0	0	0	3	0	4.4	0	2.4	0	4.3	0	2.4	0	0	2.4	0	0	0	3.4	0	0	0	0	2.4	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.84	2.61	0	0	2.1	0	0	2.8	0	0	0	0	0	0	0	2.8	2.1	0	0	0	3.4	2.1	0	0	2.1	0	0	2.1	0	2.8	0	0	0	2.8
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	3.06	-5.9	0	0	0	2	0	2.6	0	0	0	0	2	0	3.4	3.9	0	0	0	0	3.6	3.2	2	0	3.2	2	0	2	0	2	2	0	0	2
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.19	-3.31	0	1.6	0	0	0	2.6	0	0	0	0	0	1.6	2.6	2.8	1.6	0	0	0	3.5	2.6	0	2.2	3.2	0	2.2	0	0	3.4	2.8	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.31	4.57	0	0	0	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	2.8	0	2.8	2.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.65	-3.69	0	3.5	2	3	0	3.2	0	0	0	0	0	0	0	3.5	0	0	0	0	4.1	2	0	0	3.5	2.6	0	2	0	2.6	2	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-0.75	-0.25	0	1.5	1.5	1.5	1.5	2.1	0	0	0	1.5	1.5	0	1.5	4.6	2.1	0	0	0	4.2	2.7	1.5	0	3.8	2.1	3.1	2.7	2.5	2.1	2.7	0	2.1	2.1
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	0.37	-1.05	0	3.1	0	2.8	1.6	3.5	0	0	0	2.6	1.6	0	1.6	2.8	0	0	0	0	3.9	2.2	0	0	3.4	0	1.6	2.2	3.5	2.2	2.2	2.2	2.8	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.28	1.59	0	2	0	3.3	0	3.7	0	0	2	0	0	0	0	3	0	0	0	0	3.7	2	0	0	0	0	2	0	0	2.6	2	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	0.84	0.87	1.7	0	1.7	2.6	0	2.3	0	1.7	0	3.3	0	1.7	2.3	0	0	1.7	0	0	2.6	1.7	1.7	0	3.3	0	1.7	0	0	0	0	1.7	1.7	1.7
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.59	-1.4	2.1	0	0	0	0	2.7	0	0	0	3.1	0	0	2.1	4.9	2.1	0	0	0	4.1	2.1	0	0	3.4	0	2.7	3.6	2.1	3.1	2.1	2.7	2.1	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	4.67	3.91	2.3	2.3	0	2.3	0	0	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.12	-1.88	0	2.5	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	4.2	3.8	2.5	0	3.8	0	0	0	0	3.8	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.72	2.7	0	0	2	2.7	2	2	2	0	0	0	0	0	2	3.3	0	0	0	0	3.3	3.3	2	0	2.7	0	0	0	0	3.5	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-5.78	-4.46	2.7	0	0	0	0	2.7	0	2	0	3.3	2	3.3	3.3	4.3	2	0	2.7	2.7	3	0	0	2	3.9	0	0	2.7	0	2	0	2.7	2	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-5.21	-2.63	0	0	3.1	0	0	0	0	0	0	3.1	2.5	3.8	3.5	2.5	0	0	0	0	0	2.5	2.5	0	4	2.5	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-6.24	5.56	0	0	2.2	0	0	2.9	2.2	0	0	0	2.9	0	3.5	3.9	0	0	0	0	3.3	4.1	0	0	2.9	0	2.2	2.9	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	4.38	-1.13	0	0	0	0	0	3.5	0	0	2.5	2.5	0	0	0	4.7	0	0	0	0	3.8	2.5	0	0	3.5	2.5	0	0	0	3.5	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.32	0.24	1.7	1.7	1.2	2.9	1.2	2	0	1.2	0	1.2	0	0	0	1.7	0	0	0	0	2	0	1.2	0	1.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.62	4.83	2.4	0	2.4	3.4	2.4	4.3	0	0	0	0	0	0	0	0	0	0	0	0	4.3	3.4	0	2.4	0	2.4	0	0	0	3.1	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.8	4.64	2.2	2.2	0	2.9	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	2.2	2.2	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	7.25	-3	0	3.5	0	3.1	0	2.4	0	0	0	0	2.4	0	2.4	0	2.4	0	0	0	3.7	0	0	0	4	0	0	2.4	0	3.1	2.4	0	2.4	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.22	3.83	0	0	3.5	3.5	0	3.2	2.8	2.8	2.2	0	0	0	0	3.2	0	0	0	0	3.7	0	0	2.2	2.2	0	0	2.8	0	3.2	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.22	0.3	0	0	0	2.3	0	0	0	0	0	2.3	2.3	0	2.3	4.3	3.6	0	0	0	3.3	2.9	2.3	0	4.3	2.9	2.9	3.3	2.3	0	0	0	2.3	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.97	-3.08	0	0	0	0	0	2	0	0	0	3.7	2.7	2.7	3.5	4.2	2	0	2.7	2	3.3	0	0	0	3.7	0	0	3.9	2	2.7	2	0	2	2
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.01	4.77	0	0	2.9	2.9	0	4.3	4	0	1.9	0	1.9	0	0	4	1.9	0	0	0	2.5	2.9	0	0	2.5	0	1.9	2.9	0	1.9	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-2.55	-2.49	2.1	2.7	2.1	0	0	0	0	2.1	0	3.4	2.1	2.1	2.7	3.1	0	0	2.1	0	2.1	0	0	0	3.1	0	0	2.1	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-6.45	4.76	0	0	2.1	2.1	0	3.4	2.8	0	0	0	3.4	0	0	3.1	0	0	0	0	3.4	3.1	0	0	3.6	0	0	2.8	0	0	0	0	0	2.1
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	4.24	3.5	0	0	3	0	0	3.4	0	0	0	0	0	0	2.4	0	0	0	0	0	3.4	3	0	0	3	0	0	0	0	0	2.4	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	0.77	-2.37	0	0	0	0	0	2.6	0	0	0	0	2.6	0	2	3.8	0	0	0	0	3.6	3.2	0	2	2.6	0	2	2.6	0	3.2	2.6	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.75	4.99	0	0	0	3.2	0	3.5	0	2.9	0	0	0	0	2.2	2.2	0	0	0	0	2.9	2.2	0	0	0	0	0	2.2	0	0	2.2	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-1.58	3.8	0	0	2.7	0	0	3.3	2	0	0	0	2	0	0	3.7	0	0	0	0	2	2	0	0	2.7	0	0	2	0	0	0	0	0	2
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.99	-2.97	0	3.7	0	3.7	0	3.4	0	0	0	0	3	0	0	3	0	0	0	0	4.6	3	0	0	2.4	0	0	0	0	2.4	0	0	0	2.4
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	6.64	-1.94	0	3.5	0	0	2.8	2.8	0	0	0	0	0	0	0	4.1	0	0	2.8	0	4.3	2.8	0	0	3.5	3.5	0	0	0	3.8	0	2.8	0	2.8
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	1.84	5.2	0	0	2.2	3.5	0	3.7	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	0	0	2.2	0	0	0	0	2.8	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	5.51	-3.64	0	2.6	0	2.6	0	2.6	0	0	0	2	0	0	0	4	2	0	0	0	3.8	3.8	2	0	3.2	2	2	2	0	2	2	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.29	3.85	0	0	0	0	0	3.8	2.6	0	3.5	0	0	0	0	4.3	2	0	0	0	3.3	3	0	0	3	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-0.59	-0.97	0	0	0	1.9	1.4	1.9	1.4	0	0	1.4	1.9	1.4	1.9	4.2	1.4	0	0	0	4.3	2.6	0	1.9	2.9	1.9	1.4	2.6	1.4	2.8	1.4	0	0	1.9
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-3.7	-6.02	0	0	0	2	0	2	0	0	0	3.9	3.9	3.3	2	3.7	2	0	3	0	3.3	2	2	0	3.3	0	0	2.7	0	3.3	3	0	3	2
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.7	1.14	1.8	0	1.8	2.4	1.8	2.8	0	0	0	1.8	0	0	2.8	2.8	0	0	0	0	3.3	0	0	0	2.8	0	0	0	0	1.8	1.8	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	3.42	1.69	2.5	0	0	2.9	0	2.9	0	0	0	3.2	1.9	0	2.5	0	0	0	1.9	0	0	0	0	1.9	2.5	0	0	0	0	1.9	2.9	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	2.26	2.82	1.9	0	1.9	3.1	0	1.9	0	0	1.9	1.9	0	0	0	2.8	0	0	0	0	1.9	1.9	0	0	2.5	0	0	0	0	1.9	1.9	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-3.45	7.05	0	0	2.2	0	0	3.2	2.2	0	0	0	2.2	2.2	0	4.1	0	0	0	0	3.2	3.2	0	0	3.2	0	0	3.2	0	0	0	0	0	2.2
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-5.82	-4.96	0	0	0	0	0	0	0	0	0	3.1	3.3	3.3	3.7	3.9	3.7	2.7	0	2.7	3.6	2.7	2.1	2.1	3.1	0	0	3.7	0	2.7	3.3	2.1	3.6	2.1
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-0.15	5.07	3.1	0	3.1	3.5	2.5	4	2.5	0	0	0	0	0	0	2.5	0	0	0	0	3.1	0	0	0	2.5	0	0	0	0	2.5	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_A	Amniochorionic_mesoderm_A	-1.16	3.68	0	0	2.8	0	2.2	3.2	0	0	0	0	0	0	0	3.9	0	0	0	0	3.5	2.8	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Amniochorionic_mesoderm_B	Amniochorionic_mesoderm_B	-4.43	-4.92	0	0	2.6	0	0	3	0	2	0	3.6	2	0	3.5	4.4	2	0	0	2	3.2	2	0	2	4	0	2	3.6	0	3	3.5	2.6	2	0
